wall1,BeamformerBase,11.97339366177275,3.592734360020188,48.02216774960486,49.49233022551039
wall1,BeamformerOrth,15.657202554244465,5.574046195115443,49.91990659768456,52.31773185590321
wall1,BeamformerCleansc,15.76987987017256,5.327484765851295,53.47208640360521,55.74901914360731
wall1,BeamformerCMF,73.51933787807374,14.56909928971983,142.50399655365555,160.35112121776586
wall2,BeamformerBase,5.214058027554656,4.077029255730622,5.578167621097532,7.635597889082955
wall2,BeamformerOrth,32.836601016050075,5.009528818683975,113.62668674743588,118.27622883524475
wall2,BeamformerCleansc,22.57086399046024,4.721211256719414,83.31910041129008,86.32216629940709
wall2,BeamformerCMF,118.73522680667895,79.61883467084294,118.60203018683573,167.8228102770079
wall3,BeamformerBase,8.73298212639411,5.227613004501677,25.812301525377425,27.249585076784573
wall3,BeamformerOrth,13.079253901516635,7.1217274497029734,42.77349282330326,44.728498420196416
wall3,BeamformerCleansc,12.11292850317389,7.477606237544194,34.171335078492746,36.25469870195629
wall3,BeamformerCMF,111.78411134980857,34.212018897093145,191.83573187230803,222.0284566744778
